137650000,   137675000,   NFM, 10,  #33FF4400, Ch.6
137650000,   137750000,   NFM, 10,  #33FF4400, OrbComm Segment 3
137675000,   137700000,   NFM, 10,  #33FF713D, Ch.7
137700000,   137725000,   NFM, 10,  #33FF4400, Ch.8
137725000,   137750000,   NFM, 10,  #33FF713D, Ch.9
137753000,   137787000,   NFM, 10,  #44FF00FF, DSB NOAA-19
137787500,   137812500,   NFM, 10,  #33FF4400, OrbComm Ch.10 (Downlink)
137787500,   137812500,   NFM, 10,  #33FF4400, OrbComm Segment 4
137812500,   137892500,   WFM, 10,  #55008CFF, SpaceBees
137892500,   137932500,   WFM, 10,  #5500FFFF, NOAA-18
137932500,   138000000,   WFM, 10,  #55008CFF, SpaceBees
138000000,   144000000,   NFM, 100, #5004B704, Military
144000000,   144190000,   NFM, 100, #50FFFFFF, 2m Ham Band| CW
144190000,   144210000,   NFM, 100, #5000FF00, National Call (2m)
144210000,   144275000,   NFM, 100, #50FF0000, SSB (2m)
144275000,   144300000,   NFM, 100, #50ACFFEC, Beacons (2m)
144300000,   144385000,   NFM, 100, #5033FF00, Satellites (2m)
144385000,   144395000,   NFM, 100, #5000FFBF, APRS
144395000,   144480000,   NFM, 100, #5033FF00, Satellites (2m)
144480000,   144500000,   NFM, 100, #50FFFF00, ISS Voice Uplink (2m)
144500000,   144600000,   NFM, 100, #50FF004D, Linear Translator Inputs (2m)
144600000,   144900000,   NFM, 100, #50FFFF00, Repeater Inputs (2m)
144900000,   145100000,   NFM, 100, #50FF0000, Weak Signal/ Packet (2m)
145100000,   145200000,   NFM, 100, #50FF0000, Linear Translator Output (2m)
145200000,   145500000,   NFM, 100, #5089FF00, Repeater Outputs (2m)
145500000,   145790000,   NFM, 100, #503CCCFF, Experimental (2m)
145790000,   145810000,   NFM, 100, #5500BCFF, ISS Voice/ SSTV Downlink (2m)
145810000,   145815000,   NFM, 100, #5033FF00, Satellites (2m)
145815000,   145832500,   NFM, 100, #55C4FF00, ISS VHF Packet U/D (2m)
145832500,   145840000,   NFM, 100, #50ACFFEC, CAS-4A AX.25 Telemetry
145845000,   145852500,   NFM, 100, #50FFFF00, SO-50 Uplink
145852500,   145860000,   NFM, 100, #50ACFFEC, CAS-4A CW Telemetry
145865000,   145875000,   NFM, 100, #5500E6FF, CAS-4A Downlink
145885000,   145895000,   NFM, 100, #50ACFFEC, CAS-4B AX.25 Telemetry
145895000,   145905000,   NFM, 100, #5500E6FF, PO-101 Downlink/ Beacon
145905000,   145915000,   NFM, 100, #50ACFFEC, CAS-4B CW Telemetry
145920000,   145930000,   NFM, 100, #5500E6FF, CAS-4B Downlink
145930000,   145940000,   NFM, 100, #50ACFFEC, AO-73 Beacon/ RS-44 Uplink|
145945000,   145955000,   NFM, 100, #5500E6FF, AO-73 Downlink
145955000,   145970000,   NFM, 100, #5500E6FF, AO-91 Downlink
145970000,   145980000,   NFM, 100, #5033FF00, Satellites (2m)
145980000,   146000000,   NFM, 100, #55C4FF00, ISS V/U Voice Repeater Uplink |RS-44 Uplink
146000000,   146370000,   NFM, 100, #50FFFF00, Repeater Inputs (2m)
146400000,   146515000,   NFM, 100, #5000FFBF, Simplex (2m)
146515000,   146525000,   NFM, 100, #5000FF00, FM National Call (2m)
146525000,   146580000,   NFM, 100, #5000FFBF, Simplex (2m)
146610000,   146970000,   NFM, 100, #5089FF00, Repeater Outputs (2m)
147000000,   147390000,   NFM, 100, #5089FF00, Repeater Outputs (2m)
147420000,   147570000,   NFM, 100, #5000FFBF, Simplex (2m)
147600000,   148000000,   NFM, 100, #50FFFF00, Repeater Inputs |2m Ham Band
148000000,   148250000,   NFM, 100, #33EBC334, Orbcomm Uplink (Ch.2)
148250000,   148585000,   NFM, 100, #40FFCD00, Orbcomm or SpaceBees Uplink
148585000,   148635000,   NFM, 100, #33EBC334, Orbcomm Uplink (Ch.2)
148635000,   148750000,   NFM, 100, #40FFCD00, Orbcomm or SpaceBees Uplink
148750000,   149585000,   NFM, 100, #33EBC334, Orbcomm Uplink (Ch.2)
149585000,   149635000,   NFM, 100, #33FFC800, Orbcomm Uplink (Ch.1)
149635000,   149900000,   NFM, 100, #5500FFFF, Satellite (Earth-to-space)
149900000,   149950000,   NFM, 100, #40FFCD00, Orbcomm or SpaceBees Uplink
149950000,   150050000,   NFM, 100, #33EBC334, Orbcomm Uplink (Ch.1a)
150050000,   151505000,   NFM, 100, #50D00098, Public Safety (EMS/ Fire/ Police)
151505000,   151815000,   NFM, 100, #50D00098, Public Safety and Industrial/Business
151815000,   151950000,   NFM, 100, #40BAFD00, Multi-Use Radio Service (MURS)
151950000,   152000000,   NFM, 100, #50D00098, Public Safety and Industrial/Business
152000000,   152300000,   NFM, 100, #50FFCE83, Paging
152300000,   152480000,   NFM, 100, #50D00098, Public Safety (EMS/ Fire/ Police)
152480000,   152840000,   NFM, 100, #50FFCE83, Paging
152840000,   154560000,   NFM, 100, #50D00098, Public Safety and Industrial/Business
154560000,   154610000,   NFM, 100, #40BAFD00, Multi-Use Radio Service (MURS)
154610000,   155987500,   NFM, 100, #50D00098, Public Safety (EMS/ Fire/ Police)
155987500,   156012500,   NFM, 100, #5500C9C9, Marine VHF Ch. 0
156012500,   156037500,   NFM, 100, #55008080, 60
156037500,   156062500,   NFM, 100, #5500C9C9, 1
156062500,   156087500,   NFM, 100, #55008080, 61
156087500,   156112500,   NFM, 100, #5500C9C9, 2
156112500,   156137500,   NFM, 100, #55008080, 62
156137500,   156162500,   NFM, 100, #5500C9C9, 3
156162500,   156187500,   NFM, 100, #55008080, 63
156187500,   156212500,   NFM, 100, #5500C9C9, 4
156212500,   156237500,   NFM, 100, #55008080, 64
156237500,   156262500,   NFM, 100, #5500C9C9, 5
156262500,   156287500,   NFM, 100, #55008080, 65
156287500,   156312500,   NFM, 100, #5500C9C9, 6 (Splx)
156312500,   156337500,   NFM, 100, #55008080, 66
156337500,   156362500,   NFM, 100, #5500C9C9, 7
156362500,   156387500,   NFM, 100, #55008080, 67 (Splx)
156387500,   156412500,   NFM, 100, #5500C9C9, 8 (Splx)
156412500,   156437500,   NFM, 100, #55008080, 68 (Splx)
156437500,   156462500,   NFM, 100, #5500C9C9, 9 (Splx)
156462500,   156487500,   NFM, 100, #55008080, 69 (Splx)
156487500,   156512500,   NFM, 100, #5500C9C9, 10 (Splx)
156512500,   156537500,   NFM, 100, #55008080, 70 (Splx)
156537500,   156562500,   NFM, 100, #5500C9C9, 11 (Splx)
156562500,   156587500,   NFM, 100, #55008080, 71 (Splx)
156587500,   156612500,   NFM, 100, #5500C9C9, 12 (Splx)
156612500,   156637500,   NFM, 100, #55008080, 72 (Splx)
156637500,   156662500,   NFM, 100, #5500C9C9, 13 (Splx)
156662500,   156687500,   NFM, 100, #55008080, 73 (Splx)
156687500,   156712500,   NFM, 100, #5500C9C9, 14 (Splx)
156712500,   156737500,   NFM, 100, #55008080, 74 (Splx)
156737500,   156762500,   NFM, 100, #5500C9C9, 15 (Splx)
156762500,   156787500,   NFM, 100, #55008080, 75 (Splx)
156787500,   156812500,   NFM, 100, #50FF0091, International Distress (Ch. 16)
156812500,   156837500,   NFM, 100, #55008080, 76 (Splx)
156837500,   156862500,   NFM, 100, #5500C9C9, 17 (Splx)
156862500,   156887500,   NFM, 100, #55008080, 77 (Splx)
156887500,   156912500,   NFM, 100, #5500C9C9, 18
156912500,   156937500,   NFM, 100, #55008080, 78
156937500,   156962500,   NFM, 100, #5500C9C9, 19
156962500,   156987500,   NFM, 100, #55008080, 79
156987500,   157012500,   NFM, 100, #5500C9C9, 20
157012500,   157037500,   NFM, 100, #55008080, 80
157037500,   157062500,   NFM, 100, #5500C9C9, 21
157062500,   157087500,   NFM, 100, #55008080, 81
157087500,   157112500,   NFM, 100, #5500C9C9, 22
157112500,   157137500,   NFM, 100, #55008080, 82
157137500,   157162500,   NFM, 100, #5500C9C9, 23
157162500,   157187500,   NFM, 100, #55008080, 83
157187500,   157212500,   NFM, 100, #5500C9C9, 24
157212500,   157237500,   NFM, 100, #55008080, 84
157237500,   157262500,   NFM, 100, #5500C9C9, 25
157262500,   157287500,   NFM, 100, #55008080, 85
157287500,   157312500,   NFM, 100, #5500C9C9, 26
157312500,   157337500,   NFM, 100, #55008080, 86
157337500,   157362500,   NFM, 100, #5500C9C9, 27
157362500,   157387500,   NFM, 100, #55008080, 87 (Splx)
157387500,   157412500,   NFM, 100, #5500C9C9, 28
157412500,   157437500,   NFM, 100, #55008080, 88 (Splx)
157437500,   157480000,   NFM, 100, #50D00098, Public Safety and Industrial/Business
157480000,   157537500,   NFM, 100, #50FFCE83, Paging
157537500,   157562500,   NFM, 100, #5500C9C9, 31 |Marine
157562500,   157837500,   NFM, 100, #50FFCE83, Paging
157837500,   157862500,   NFM, 100, #55008080, M1/37A (Splx)
157862500,   158670000,   NFM, 100, #50FFCE83, Paging
158670000,   159500000,   NFM, 100, #50D00098, Public Safety and Industrial/Business
159500000,   159675000,   NFM, 100, #55008080, Marine
159675000,   160587500,   NFM, 100, #50D00098, Public Safety and Industrial/Business
160587500,   160612500,   NFM, 100, #5500C9C9, Marine VHF Ch. 0 (Coast Stations)
160612500,   160637500,   NFM, 100, #55008080, 60
160637500,   160662500,   NFM, 100, #5500C9C9, 1
160662500,   160687500,   NFM, 100, #55008080, 61
160687500,   160712500,   NFM, 100, #5500C9C9, 2
160712500,   160737500,   NFM, 100, #55008080, 62
160737500,   160762500,   NFM, 100, #5500C9C9, 3
160762500,   160787500,   NFM, 100, #55008080, 63
160787500,   160812500,   NFM, 100, #5500C9C9, 4
160812500,   160837500,   NFM, 100, #55008080, 64
160837500,   160862500,   NFM, 100, #5500C9C9, 5
160862500,   160887500,   NFM, 100, #55008080, 65
160887500,   160912500,   NFM, 100, #5500C9C9, Marine
160912500,   160937500,   NFM, 100, #55008080, 66
160937500,   160962500,   NFM, 100, #5500C9C9, 7
160962500,   161487500,   NFM, 100, #50FFD500, RailRoad and Industrial/Business
161487500,   161512500,   NFM, 100, #55008080, 18
161512500,   161537500,   NFM, 100, #5500C9C9, 78
161537500,   161562500,   NFM, 100, #55008080, 19
161562500,   161587500,   NFM, 100, #5500C9C9, 79
161587500,   161612500,   NFM, 100, #55008080, 20
161612500,   161637500,   NFM, 100, #5500C9C9, 80
161637500,   161662500,   NFM, 100, #55008080, 21
161662500,   161687500,   NFM, 100, #5500C9C9, 81
161687500,   161712500,   NFM, 100, #55008080, 22
161712500,   161737500,   NFM, 100, #5500C9C9, 82
161737500,   161762500,   NFM, 100, #55008080, 23
161762500,   161787500,   NFM, 100, #5500C9C9, 83
161787500,   161812500,   NFM, 100, #55008080, 24
161812500,   161837500,   NFM, 100, #5500C9C9, 84
161837500,   161862500,   NFM, 100, #55008080, 25
161862500,   161887500,   NFM, 100, #5500C9C9, 85
161887500,   161912500,   NFM, 100, #55008080, 26
161912500,   161937500,   NFM, 100, #5500C9C9, 86
161937500,   161962500,   NFM, 100, #55008080, 27
161962500,   161987500,   NFM, 100, #5500C9C9, AIS Ch. A (87B)
161987500,   162012500,   NFM, 100, #55008080, 88B/ 28
162012500,   162037500,   NFM, 100, #5500C9C9, AIS Ch. B
162037500,   162137500,   NFM, 100, #55008080, Marine
162137500,   162162500,   NFM, 100, #5500C9C9, 31
162162500,   162387500,   NFM, 100, #50D00098, Public Safety (EMS/ Fire/ Police)
162387500,   162562500,   NFM, 100, #5000CED1, NOAA Radio
162562500,   163290000,   NFM, 100, #50D00098, Public Safety (EMS/ Fire/ Police)
163290000,   163310000,   NFM, 10,  #5000CED1, EMWIN Ch. 1
163315000,   163335000,   NFM, 10,  #5000CED1, EMWIN Ch. 2
163340000,   163360000,   NFM, 10,  #5000CED1, EMWIN Ch. 3
163360000,   168702500,   NFM, 100, #50D00098, Public Safety (EMS/ Fire/ Police)
168702500,   168722500,   NFM, 100, #5000CED1, EMWIN Ch. 4
168722500,   168802500,   NFM, 100, #50D00098, Public Safety (EMS/ Fire/ Police)
168802500,   168822500,   NFM, 100, #5000CED1, EMWIN Ch. 5
168822500,   174000000,   NFM, 100, #50D00098, Public Safety (EMS/ Fire/ Police)
174000000,   180000000,   WFM, 100, #50FFE55C, Television Ch.7
180000000,   186000000,   WFM, 100, #50FFE55C, Television Ch.8
186000000,   192000000,   WFM, 100, #50FFE55C, Television Ch.9
192000000,   198000000,   WFM, 100, #50FFE55C, Television Ch.10
198000000,   204000000,   WFM, 100, #50FFE55C, Television Ch.11
204000000,   210000000,   WFM, 100, #50FFE55C, Television Ch.12
210000000,   216000000,   WFM, 100, #50FFE55C, Television Ch.13 (VHF)
216000000,   219000000,   NFM, 100, #5091FF00, Buoy Telemetry
219000000,   220000000,   NFM, 100, #50FF0000, 1.25m Ham Band| (Lower) Fixed Digital Forwarding Systems Only
220000000,   222000000,   NFM, 100, #5091FF00, Telemetry/ Control (1.25m)
222000000,   222095000,   NFM, 100, #507DDDFF, Weak Signal (1.25m)
222095000,   222105000,   NFM, 100, #5000FF00, National Call (1.25m)
222105000,   222250000,   NFM, 100, #507DDDFF, Weak Signal (1.25m)
222250000,   223380000,   NFM, 100, #50FFFF00, Repeater Inputs (1.25m)
223380000,   223400000,   NFM, 100, #50777777, Locally Assigned (1.25m)
223400000,   223520000,   NFM, 100, #5000FFBF, Simplex (1.25m)
223520000,   223640000,   NFM, 100, #508000FF, Digital/ packet (1.25m)
223640000,   223700000,   NFM, 100, #50FF009A, Links/ control (1.25m)
223700000,   223850000,   NFM, 100, #50777777, Locally Assigned (1.25m)
223850000,   225000000,   NFM, 100, #5089FF00, Repeater Outputs |1.25m Ham Band
225000000,   243520000,   NFM, 100, #5090EE90, Military Air
243520000,   243760000,   NFM, 10,  #50C2F542, Military Sat
243760000,   243855000,   RAW, 10,  #50C2F5AA, Milstar
243910000,   243985000,   NFM, 10,  #50ABAAF5, FltSatCom8/ UFO-5
243985000,   244075000,   NFM, 10,  #50CCAAFF, FltSatCom8
244075000,   244145000,   NFM, 10,  #50ABAAF5, FltSatCom8/ UFO-7
244145000,   244155000,   NFM, 10,  #50CCAAFF, FltSatCom8
244155000,   244230000,   NFM, 10,  #50ABAAF5, FltSatCom8/ UFO-6
244230000,   248840000,   NFM, 10,  #50C2F542, Military Sat
248840000,   248970000,   NFM, 10,  #50ABAAF5, UFO-5
249100000,   249230000,   NFM, 10,  #50CCAAFF, UFO-7
249230000,   249360000,   NFM, 10,  #50ABAAF5, UFO-6
249360000,   270000000,   NFM, 100, #50C2F542, Military Sat
249450000,   250225000,   NFM, 10,  #50F5D3AA, SDS/ Skynet
250225000,   251275000,   NFM, 10,  #50C2F542, Military Sat
251275000,   251700000,   NFM, 10,  #50F5D3AA, SDS
251845000,   253855000,   NFM, 10,  #50ABAAF5, UFO-5 6 7
253855000,   254775000,   NFM, 10,  #50C2F542, Military Sat
254775000,   255775000,   NFM, 10,  #506B6A8A, ComSatBw
255775000,   256375000,   NFM, 10,  #50C2F542, Military Sat
256375000,   256600000,   NFM, 10,  #50F5D3AA, SDS/ Skynet
256600000,   256845000,   NFM, 10,  #50C2F542, Military Sat
256845000,   257155000,   NFM, 10,  #50ABAAF5, UFO-5 6 7
257155000,   257300000,   NFM, 10,  #50C2F542, Military Sat
257300000,   257900000,   NFM, 10,  #50F5D3AA, SDS/ Skynet
257900000,   258175000,   NFM, 10,  #50C2F542, Military Sat
258175000,   258275000,   NFM, 10,  #50F5D3AA, SICRAL
258275000,   260300000,   NFM, 10,  #50C2F542, Military Sat
260300000,   260875000,   NFM, 10,  #50ABAAF5, UFO-5 6 7/ FltSatCom
260875000,   261095000,   NFM, 10,  #50C2F542, Military Sat
261095000,   261355000,   NFM, 10,  #50F5D3AA, Skynet
261400000,   262575000,   NFM, 10,  #50ABAAF5, UFO-5 6/ FltSatCom/ Skynet
262575000,   262675000,   NFM, 10,  #50C2F542, Military Sat
262675000,   263375000,   NFM, 10,  #50F5D3AA, SDS
263500000,   264075000,   NFM, 10,  #50ABAAF5, UFO-5 6 7/ FltSatCom
264075000,   265225000,   NFM, 10,  #50C2F542, Military Sat
265225000,   265555000,   NFM, 10,  #50ABAAF5, UFO-5 6 7
265555000,   266745000,   NFM, 10,  #50C2F542, Military Sat
266745000,   267055000,   NFM, 10,  #50ABAAF5, UFO-5 6 7
267125000,   267225000,   NFM, 10,  #50F5D3AA, SICRAL
267225000,   267550000,   NFM, 10,  #50C2F542, Military Sat
267550000,   267825000,   NFM, 10,  #50F5D3AA, SDS
267875000,   268100000,   NFM, 10,  #50F5D3AA, SICRAL
268145000,   268455000,   NFM, 10,  #50ABAAF5, UFO-5 6 7
268455000,   268675000,   NFM, 10,  #50C2F542, Military Sat
268675000,   268950000,   NFM, 10,  #50F5D3AA, SDS
268950000,   269645000,   NFM, 10,  #50C2F542, Military Sat
269645000,   269955000,   NFM, 10,  #50ABAAF5, UFO-5 6 7
270000000,   328600000,   NFM, 100, #5090EE90, Military Air
328600000,   335400000,   NFM, 100, #400000FF, Aeronautical Radionavigation (ILS)
335400000,   380000000,   NFM, 100, #5090EE90, Military Air
380000000,   400050000,   NFM, 100, #50C2F542, Military Mobile Satellite Service (MSS)/ Radionavigation Satellite
400050000,   400150000,   NFM, 100, #50DE91EE, Standard Frequency and Beacon
400150000,   401000000,   NFM, 100, #40FFCD00, (NVNG)/ Mobile Satellite Service (MSS)
401000000,   401580000,   NFM, 100, #5091A4EE, Earth Exploration Satellite
401580000,   402550000,   NFM, 100, #55C4FF00, DCS and DCP (For POES and GOES)
402550000,   403000000,   NFM, 100, #5091A4EE, Earth Exploration Satellite
403000000,   406000000,   NFM, 100, #507676FF, Medical Device Radiocommunication Service
406000000,   406048000,   NFM, 100, #50FF0091, Personal Locator Beacons
406048000,   406052000,   NFM, 100, #50FF0091, Distress Beacons (S and RSAT| NOAAs 15 18 19)
406052000,   406100000,   NFM, 100, #50FF0091, Personal Locator Beacons
406100000,   410000000,   NFM, 100, #40FFFF00, Radio Astronomy
410000000,   420000000,   WFM, 100, #50FFE600, Cellular Services
420000000,   432000000,   NFM, 100, #50FF0089, 70cm Ham Band| ATV
432000000,   432070000,   NFM, 100, #5086FFFC, EME (70cm)
432070000,   432090000,   NFM, 100, #507DDDFF, Weak Signal (70cm)
432090000,   432110000,   NFM, 100, #5000FF00, National Call (70cm)
432110000,   432300000,   NFM, 100, #40FF00BC, Mixed Mode (70cm)
432300000,   432400000,   NFM, 100, #50ACFFEC, Beacons (70cm)
432400000,   433050000,   NFM, 100, #40FF00BC, Mixed Mode/ Weak Signal (70cm)
433050000,   434790000,   NFM, 100, #44006179, (433MHz Part 15) and 70cm Band
434790000,   435000000,   NFM, 100, #50FF0000, Auxiliary/repeater links (70cm)
435000000,   435120000,   NFM, 100, #5033FF00, Satellite (70cm)
435120000,   435140000,   NFM, 100, #50FFFF00, AO-73 Uplink
435140000,   435210000,   NFM, 100, #5033FF00, Satellite (70cm)
435210000,   435230000,   NFM, 100, #50FFFF00, CAS-4A Uplink
435240000,   435260000,   NFM, 100, #50FFFF00, AO-91 Uplink
435270000,   435290000,   NFM, 100, #50FFFF00, CAS-4B Uplink
435290000,   435595000,   NFM, 100, #5033FF00, Satellite (70cm)
435595000,   435607500,   NFM, 100, #50ACFFEC, RS-44 Beacon
435607500,   435680000,   NFM, 100, #5500E6FF, RS-44 Downlink
435680000,   436785000,   NFM, 100, #5033FF00, Satellite (70cm)
436785000,   436805000,   NFM, 100, #5500E6FF, SO-50 Downlink
436805000,   437490000,   NFM, 100, #5033FF00, Satellite (70cm)
437490000,   437510000,   NFM, 100, #50FFFF00, PO-101 Uplink
437510000,   437540000,   NFM, 100, #5033FF00, Satellite (70cm)
437540000,   437560000,   NFM, 100, #55C4FF00, ISS UHF Packet U/D
437560000,   437790000,   NFM, 100, #5033FF00, Satellite (70cm)
437790000,   437810000,   NFM, 100, #5500E6FF, ISS V/U Voice Repeater Downlink
437810000,   438000000,   NFM, 100, #5033FF00, Satellite (70cm)
438000000,   439981250,   NFM, 100, #50FFFF00, ATV Repeater Inputs
439981250,   439993750,   NFM, 100, #50FFCE83, Ham Paging Service
439993750,   442000000,   NFM, 100, #50FFFF00, ATV Repeater Inputs
442000000,   444000000,   NFM, 100, #50FFFF00, ATV Repeater Input and FM Repeater I/O
444000000,   445000000,   NFM, 100, #508000FF, Repeaters I/O (70cm)
445000000,   445990000,   NFM, 100, #50FF0000, Mixed
445990000,   446010000,   NFM, 100, #5000FF00, FM National Call (70cm)
446010000,   447000000,   NFM, 100, #50FF0000, Mixed (70cm)
447000000,   450000000,   NFM, 100, #508000FF, Repeaters I/O |70cm Ham Band
450000000,   452300000,   NFM, 100, #50D00098, Public Safety (EMS/ Fire/ Police)
452300000,   452933500,   NFM, 100, #50FFD500, RailRoad and Industrial/Business
452933500,   452941500,   NFM, 100, #5091FF00, H.O.T. Device
452941500,   453000000,   NFM, 100, #50FFD500, RailRoad and Industrial/Business
453000000,   454000000,   NFM, 100, #50D00098, Public Safety (EMS/ Fire/ Police)
454000000,   454350000,   NFM, 10,  #50FFCE83, Paging
454350000,   457300000,   NFM, 100, #50D00098, Public Safety (EMS/ Fire/ Police)
457300000,   457921000,   NFM, 100, #50FFD500, RailRoad and Industrial/Business
457921000,   457929000,   NFM, 100, #5091FF00, DPU
457929000,   457933500,   NFM, 100, #50FFD500, RailRoad and Industrial/Business
457933500,   457941500,   NFM, 100, #5091FF00, E.O.T. Device
457941500,   458000000,   NFM, 100, #50FFD500, RailRoad and Industrial/Business
458000000,   459000000,   NFM, 100, #505D88FF, General Aviation Air-Ground
459000000,   459330000,   NFM, 10,  #50FFCE83, Paging
459330000,   462543750,   NFM, 100, #50D00098, Public Safety (EMS/ Fire/ Police)
462543750,   462556250,   NFM, 100, #40BBE100, GMRS and FRS Ch. 15
462556250,   462568750,   NFM, 100, #40BAFD00, 1
462568750,   462581250,   NFM, 100, #40BBE100, 16
462581250,   462593750,   NFM, 100, #40BAFD00, 2
462593750,   462606250,   NFM, 100, #40BBE100, 17
462606250,   462618750,   NFM, 100, #40BAFD00, 3
462618750,   462631250,   NFM, 100, #40BBE100, 18
462631250,   462643750,   NFM, 100, #40BAFD00, 4
462643750,   462656250,   NFM, 100, #40BBE100, 19
462656250,   462668750,   NFM, 100, #40BAFD00, 5
462668750,   462681250,   NFM, 100, #40BBE100, 20
462681250,   462693750,   NFM, 100, #40BAFD00, 6
462693750,   462706250,   NFM, 100, #40BBE100, 21
462706250,   462718750,   NFM, 100, #40BAFD00, 7
462718750,   462731250,   NFM, 100, #40BBE100, 22 GMRS and FRS (Lower)
462731250,   462925000,   NFM, 10,  #50FFCE83, Paging
462925000,   465986500,   NFM, 100, #50D00098, Public Safety (EMS/ Fire/ Police)
465986500,   465988500,   NFM, 100, #5091A4EE, Metop DCP configuration control
465988500,   467543750,   NFM, 100, #50D00098, Public Safety (EMS/ Fire/ Police)
467543750,   467556250,   NFM, 100, #40BBE100, GMRS Only
467556250,   467568750,   NFM, 100, #40BAFD00, 8
467568750,   467581250,   NFM, 100, #40BBE100, GMRS Only
467581250,   467593750,   NFM, 100, #40BAFD00, 9
467593750,   467606250,   NFM, 100, #40BBE100, GMRS Only
467606250,   467618750,   NFM, 100, #40BAFD00, 10
467618750,   467631250,   NFM, 100, #40BBE100, GMRS Only
467631250,   467643750,   NFM, 100, #40BAFD00, 11
467643750,   467656250,   NFM, 100, #40BBE100, GMRS Only
467656250,   467668750,   NFM, 100, #40BAFD00, 12
467668750,   467681250,   NFM, 100, #40BBE100, GMRS Only
467681250,   467693750,   NFM, 100, #40BAFD00, 13
467693750,   467706250,   NFM, 100, #40BBE100, GMRS Only
467706250,   467718750,   NFM, 100, #40BAFD00, 14
467718750,   467731250,   NFM, 100, #40BBE100, GMRS Only
467731250,   467925000,   NFM, 10,  #50FFCE83, Paging
467925000,   468757000,   NFM, 100, #50D00098, Public Safety (EMS/ Fire/ Police)
468757000,   468847000,   NFM, 100, #5091A4EE, GOES DCP Commanding
468847000,   470000000,   NFM, 100, #50D00098, Public Safety (EMS/ Fire/ Police)
470000000,   476000000,   WFM, 100, #50FFE55C, Television Ch.14 (UHF)
476000000,   482000000,   WFM, 100, #50FFE55C, Television Ch.15
482000000,   488000000,   WFM, 100, #50FFE55C, Television Ch.16
488000000,   494000000,   WFM, 100, #50FFE55C, Television Ch.17
494000000,   500000000,   WFM, 100, #50FFE55C, Television Ch.18
500000000,   506000000,   WFM, 100, #50FFE55C, Television Ch.19
506000000,   512000000,   WFM, 100, #50FFE55C, Television Ch.20
512000000,   518000000,   WFM, 100, #50FFE55C, Television Ch.21
518000000,   524000000,   WFM, 100, #50FFE55C, Television Ch.22
524000000,   530000000,   WFM, 100, #50FFE55C, Television Ch.23
530000000,   536000000,   WFM, 100, #50FFE55C, Television Ch.24
536000000,   542000000,   WFM, 100, #50FFE55C, Television Ch.25
542000000,   548000000,   WFM, 100, #50FFE55C, Television Ch.26
548000000,   554000000,   WFM, 100, #50FFE55C, Television Ch.27
554000000,   560000000,   WFM, 100, #50FFE55C, Television Ch.28
560000000,   566000000,   WFM, 100, #50FFE55C, Television Ch.29
566000000,   572000000,   WFM, 100, #50FFE55C, Television Ch.30
572000000,   578000000,   WFM, 100, #50FFE55C, Television Ch.31
578000000,   584000000,   WFM, 100, #50FFE55C, Television Ch.32
584000000,   590000000,   WFM, 100, #50FFE55C, Television Ch.33
590000000,   596000000,   WFM, 100, #50FFE55C, Television Ch.34
596000000,   602000000,   WFM, 100, #50FFE55C, Television Ch.35
602000000,   608000000,   WFM, 100, #50FFE55C, Television Ch.36 (UHF)
608000000,   614000000,   NFM, 100, #40FFFF00, Radio Astronomy (Old TV Ch.37)
614000000,   620000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.38)
620000000,   626000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.39)
626000000,   632000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.40)
632000000,   638000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.41)
638000000,   644000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.42)
644000000,   650000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.43)
650000000,   656000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.44)
656000000,   662000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.45)
662000000,   668000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.46)
668000000,   674000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.47)
674000000,   680000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.48)
680000000,   686000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.49)
686000000,   692000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.50)
692000000,   698000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.51)
698000000,   704000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.52)
704000000,   710000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.53)
710000000,   716000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.54)
716000000,   722000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.55)
722000000,   728000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.56)
728000000,   734000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.57)
734000000,   740000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.58)
740000000,   746000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.59)
746000000,   752000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.60)
752000000,   758000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.61)
758000000,   764000000,   WFM, 100, #50FFE600, Cellular Services (Old TV Ch.62)
